file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt
OUF/HE.OUF..HHZ__20251211T111854Z__20251211T111954Z.mseed,HE,OUF ,0,0,0,0,2025-12-11 11:18:58.230000,0.597,,,2025-12-11 11:18:54,2025-12-11 11:19:54
OBF3/HE.OBF3..HHN__20251211T111854Z__20251211T111954Z.mseed,HE,OBF3,0,0,0,0,2025-12-11 11:18:58.874000,0.493,,,2025-12-11 11:18:54,2025-12-11 11:19:54
OBF3/HE.OBF3..HHN__20251211T111854Z__20251211T111954Z.mseed,HE,OBF3,0,0,0,0,2025-12-11 11:20:03.864000,0.009,,,2025-12-11 11:18:54,2025-12-11 11:19:54
ALAJF/HE.ALAJF..HHZ__20251211T111855Z__20251211T111955Z.mseed,HE,ALAJF,0,0,0,0,2025-12-11 11:18:59.656000,0.795,,,2025-12-11 11:18:55,2025-12-11 11:19:55
ALAJF/HE.ALAJF..HHZ__20251211T111855Z__20251211T111955Z.mseed,HE,ALAJF,0,0,0,0,2025-12-11 11:20:07.736000,0.001,,,2025-12-11 11:18:55,2025-12-11 11:19:55
TOF/HE.TOF..HHN__20251211T111931Z__20251211T112031Z.mseed,HE,TOF ,0,0,0,0,2025-12-11 11:19:35.360000,0.267,,,2025-12-11 11:19:31,2025-12-11 11:20:31
OUL/FN.OUL..HHZ__20251211T111934Z__20251211T112034Z.mseed,FN,OUL ,0,0,0,0,2025-12-11 11:19:38.840000,0.005,,,2025-12-11 11:19:34,2025-12-11 11:20:34
KLF/FN.KLF..HHE__20251211T234436Z__20251211T234536Z.mseed,FN,KLF ,0,0,0,0,2025-12-11 23:44:41.720000,0.878,2025-12-11 23:44:52.390000,0.832,2025-12-11 23:44:36,2025-12-11 23:45:36
TOF/HE.TOF..HHN__20251211T234438Z__20251211T234538Z.mseed,HE,TOF ,0,0,0,0,2025-12-11 23:44:43.740000,0.914,2025-12-11 23:44:55.710000,0.669,2025-12-11 23:44:38,2025-12-11 23:45:38
RNF/FN.RNF..HHZ__20251211T234446Z__20251211T234546Z.mseed,FN,RNF ,0,0,0,0,2025-12-11 23:44:51.850000,0.941,2025-12-11 23:45:10.460000,0.87,2025-12-11 23:44:46,2025-12-11 23:45:46
SGF/FN.SGF..HHN__20251211T234452Z__20251211T234552Z.mseed,FN,SGF ,0,0,0,0,2025-12-11 23:44:57.780000,0.917,2025-12-11 23:45:21.040000,0.742,2025-12-11 23:44:52,2025-12-11 23:45:52
RANF/FN.RANF..HHN__20251211T234453Z__20251211T234553Z.mseed,FN,RANF,0,0,0,0,2025-12-11 23:44:58.900000,0.923,2025-12-11 23:45:23.100000,0.344,2025-12-11 23:44:53,2025-12-11 23:45:53
HEF/HE.HEF..HHN__20251211T234453Z__20251211T234553Z.mseed,HE,HEF ,0,0,0,0,2025-12-11 23:44:58.820000,0.611,2025-12-11 23:45:22.940000,0.416,2025-12-11 23:44:53,2025-12-11 23:45:53
OUL/FN.OUL..HHZ__20251211T234457Z__20251211T234557Z.mseed,FN,OUL ,0,0,0,0,2025-12-11 23:45:02.820000,0.826,2025-12-11 23:45:30.210000,0.497,2025-12-11 23:44:57,2025-12-11 23:45:57
OBF0/HE.OBF0..HHE__20251211T234531Z__20251211T234631Z.mseed,HE,OBF0,0,0,0,0,2025-12-11 23:45:35.882000,0.521,,,2025-12-11 23:45:31,2025-12-11 23:46:31
KLF/FN.KLF..HHE__20251212T002344Z__20251212T002444Z.mseed,FN,KLF ,0,0,0,0,2025-12-12 00:23:49.050000,0.692,2025-12-12 00:23:59.970000,0.575,2025-12-12 00:23:44,2025-12-12 00:24:44
TOF/HE.TOF..HHE__20251212T002346Z__20251212T002446Z.mseed,HE,TOF ,0,0,0,0,2025-12-12 00:23:51.180000,0.93,2025-12-12 00:24:03.300000,0.452,2025-12-12 00:23:46,2025-12-12 00:24:46
RNF/FN.RNF..HHZ__20251212T002353Z__20251212T002453Z.mseed,FN,RNF ,0,0,0,0,2025-12-12 00:23:58.940000,0.744,2025-12-12 00:24:17.970000,0.518,2025-12-12 00:23:53,2025-12-12 00:24:53
SGF/FN.SGF..HHN__20251212T002422Z__20251212T002522Z.mseed,FN,SGF ,0,0,0,0,2025-12-12 00:24:26.800000,0.17,,,2025-12-12 00:24:22,2025-12-12 00:25:22
SGF/FN.SGF..HHN__20251212T002422Z__20251212T002522Z.mseed,FN,SGF ,0,0,0,0,2025-12-12 00:25:31.730000,0.018,,,2025-12-12 00:24:22,2025-12-12 00:25:22
HEF/HE.HEF..HHZ__20251212T002423Z__20251212T002523Z.mseed,HE,HEF ,0,0,0,0,2025-12-12 00:24:29.960000,0.149,2025-12-12 00:24:42.740000,0.038,2025-12-12 00:24:23,2025-12-12 00:25:23
HEF/HE.HEF..HHZ__20251212T002423Z__20251212T002523Z.mseed,HE,HEF ,0,0,0,0,2025-12-12 00:25:32.880000,0.011,,,2025-12-12 00:24:23,2025-12-12 00:25:23
RANF/FN.RANF..HHZ__20251212T002425Z__20251212T002525Z.mseed,FN,RANF,0,0,0,0,2025-12-12 00:24:29.030000,0.094,2025-12-12 00:24:31.070000,0.037,2025-12-12 00:24:25,2025-12-12 00:25:25
OBF3/HE.OBF3..HHN__20251212T002430Z__20251212T002530Z.mseed,HE,OBF3,0,0,0,0,2025-12-12 00:24:34.868000,0.028,,,2025-12-12 00:24:30,2025-12-12 00:25:30
OBF3/HE.OBF3..HHN__20251212T002430Z__20251212T002530Z.mseed,HE,OBF3,0,0,0,0,2025-12-12 00:25:42.968000,0.007,,,2025-12-12 00:24:30,2025-12-12 00:25:30
OUL/FN.OUL..HHN__20251212T002432Z__20251212T002532Z.mseed,FN,OUL ,0,0,0,0,2025-12-12 00:24:36.510000,0.011,,,2025-12-12 00:24:32,2025-12-12 00:25:32
OUL/FN.OUL..HHN__20251212T002432Z__20251212T002532Z.mseed,FN,OUL ,0,0,0,0,2025-12-12 00:26:14.290000,0.003,,,2025-12-12 00:24:32,2025-12-12 00:25:32
OBF3/HE.OBF3..HHZ__20251213T060340Z__20251213T060440Z.mseed,HE,OBF3,0,0,0,0,2025-12-13 06:03:45.652000,0.912,2025-12-13 06:04:00.842000,0.26,2025-12-13 06:03:40,2025-12-13 06:04:40
OBF0/HE.OBF0..HHN__20251213T060341Z__20251213T060441Z.mseed,HE,OBF0,0,0,0,0,2025-12-13 06:03:46.048000,0.753,2025-12-13 06:04:00.398000,0.623,2025-12-13 06:03:41,2025-12-13 06:04:41
OUF/HE.OUF..HHZ__20251213T060345Z__20251213T060445Z.mseed,HE,OUF ,0,0,0,0,2025-12-13 06:03:50.400000,0.828,2025-12-13 06:04:07.900000,0.561,2025-12-13 06:03:45,2025-12-13 06:04:45
OUL/FN.OUL..HHN__20251213T060347Z__20251213T060447Z.mseed,FN,OUL ,0,0,0,0,2025-12-13 06:03:52.900000,0.811,2025-12-13 06:04:12.600000,0.177,2025-12-13 06:03:47,2025-12-13 06:04:47
OBF8/HE.OBF8..HHZ__20251213T060353Z__20251213T060453Z.mseed,HE,OBF8,0,0,0,0,2025-12-13 06:03:57.308000,0.441,,,2025-12-13 06:03:53,2025-12-13 06:04:53
RANF/FN.RANF..HHN__20251213T060355Z__20251213T060455Z.mseed,FN,RANF,0,0,0,0,2025-12-13 06:04:00.950000,0.532,2025-12-13 06:04:27.140000,0.519,2025-12-13 06:03:55,2025-12-13 06:04:55
RNF/FN.RNF..HHZ__20251213T060356Z__20251213T060456Z.mseed,FN,RNF ,0,0,0,0,2025-12-13 06:04:00.340000,0.691,2025-12-13 06:04:28.290000,0.087,2025-12-13 06:03:56,2025-12-13 06:04:56
TOF/HE.TOF..HHE__20251213T060356Z__20251213T060456Z.mseed,HE,TOF ,0,0,0,0,2025-12-13 06:04:00.860000,0.541,2025-12-13 06:04:02.650000,0.231,2025-12-13 06:03:56,2025-12-13 06:04:56
KLF/FN.KLF..HHE__20251213T060425Z__20251213T060525Z.mseed,FN,KLF ,0,0,0,0,2025-12-13 06:04:29.960000,0.262,,,2025-12-13 06:04:25,2025-12-13 06:05:25
VAF/HE.VAF..HHE__20251213T060427Z__20251213T060527Z.mseed,HE,VAF ,0,0,0,0,2025-12-13 06:04:31.700000,0.377,2025-12-13 06:04:33.780000,0.064,2025-12-13 06:04:27,2025-12-13 06:05:27
ALAJF/HE.ALAJF..HHE__20251213T060428Z__20251213T060528Z.mseed,HE,ALAJF,0,0,0,0,2025-12-13 06:04:32.510000,0.176,2025-12-13 06:04:34.520000,0.22,2025-12-13 06:04:28,2025-12-13 06:05:28
HEF/HE.HEF..HHN__20251215T175448Z__20251215T175548Z.mseed,HE,HEF ,0,0,0,0,2025-12-15 17:54:53.320000,0.881,2025-12-15 17:55:03.260000,0.655,2025-12-15 17:54:48,2025-12-15 17:55:48
KLF/FN.KLF..HHE__20251215T175449Z__20251215T175549Z.mseed,FN,KLF ,0,0,0,0,2025-12-15 17:54:54.970000,0.713,2025-12-15 17:55:05.950000,0.469,2025-12-15 17:54:49,2025-12-15 17:55:49
KIF/HE.KIF..HHZ__20251215T175459Z__20251215T175559Z.mseed,HE,KIF ,0,0,0,0,2025-12-15 17:55:04.150000,0.604,2025-12-15 17:55:22.040000,0.564,2025-12-15 17:54:59,2025-12-15 17:55:59
RNF/FN.RNF..HHZ__20251215T175506Z__20251215T175606Z.mseed,FN,RNF ,0,0,0,0,2025-12-15 17:55:11.790000,0.683,2025-12-15 17:55:36.700000,0.477,2025-12-15 17:55:06,2025-12-15 17:56:06
TOF/HE.TOF..HHE__20251215T175508Z__20251215T175608Z.mseed,HE,TOF ,0,0,0,0,2025-12-15 17:55:12.070000,0.604,2025-12-15 17:55:38.160000,0.305,2025-12-15 17:55:08,2025-12-15 17:56:08
KMNF/FN.KMNF..HHZ__20251215T175510Z__20251215T175610Z.mseed,FN,KMNF,0,0,0,0,2025-12-15 17:55:15.750000,0.719,2025-12-15 17:55:41.630000,0.065,2025-12-15 17:55:10,2025-12-15 17:56:10
RAJF/FN.RAJF..HHZ__20251215T175514Z__20251215T175614Z.mseed,FN,RAJF,0,0,0,0,2025-12-15 17:55:18.250000,0.499,2025-12-15 17:55:48.600000,0.188,2025-12-15 17:55:14,2025-12-15 17:56:14
RANF/FN.RANF..HHZ__20251215T175517Z__20251215T175617Z.mseed,FN,RANF,0,0,0,0,2025-12-15 17:55:21.750000,0.762,2025-12-15 17:55:56.050000,0.132,2025-12-15 17:55:17,2025-12-15 17:56:17
KEV/HE.KEV..HHE__20251215T175518Z__20251215T175618Z.mseed,HE,KEV ,0,0,0,0,2025-12-15 17:55:23.460000,0.573,2025-12-15 17:55:55.690000,0.196,2025-12-15 17:55:18,2025-12-15 17:56:18
SGF/FN.SGF..HHZ__20251215T175523Z__20251215T175623Z.mseed,FN,SGF ,0,0,0,0,2025-12-15 17:55:26.360000,0.416,2025-12-15 17:55:29.840000,0.701,2025-12-15 17:55:23,2025-12-15 17:56:23
VRF/HE.VRF..HHN__20251215T175555Z__20251215T175655Z.mseed,HE,VRF ,0,0,0,0,2025-12-15 17:55:59.500000,0.296,2025-12-15 17:56:03.120000,0.06,2025-12-15 17:55:55,2025-12-15 17:56:55
KIF/HE.KIF..HHE__20251217T080007Z__20251217T080107Z.mseed,HE,KIF ,0,0,0,0,2025-12-17 08:00:12.010000,0.88,2025-12-17 08:00:32.610000,0.739,2025-12-17 08:00:07,2025-12-17 08:01:07
KLF/FN.KLF..HHZ__20251217T080009Z__20251217T080109Z.mseed,FN,KLF ,0,0,0,0,2025-12-17 08:00:14.650000,0.897,2025-12-17 08:00:37.840000,0.319,2025-12-17 08:00:09,2025-12-17 08:01:09
HEF/HE.HEF..HHN__20251217T080010Z__20251217T080110Z.mseed,HE,HEF ,0,0,0,0,2025-12-17 08:00:15.410000,0.941,2025-12-17 08:00:39.220000,0.757,2025-12-17 08:00:10,2025-12-17 08:01:10
TOF/HE.TOF..HHZ__20251217T080019Z__20251217T080119Z.mseed,HE,TOF ,0,0,0,0,2025-12-17 08:00:24.060000,0.779,2025-12-17 08:00:54.100000,0.673,2025-12-17 08:00:19,2025-12-17 08:01:19
VAF/HE.VAF..HHZ__20251217T194326Z__20251217T194426Z.mseed,HE,VAF ,0,0,0,0,2025-12-17 19:43:31.010000,0.916,2025-12-17 19:43:51.640000,0.267,2025-12-17 19:43:26,2025-12-17 19:44:26
KPF/HE.KPF..HHE__20251217T194331Z__20251217T194431Z.mseed,HE,KPF ,0,0,0,0,2025-12-17 19:43:36.464000,0.686,2025-12-17 19:44:01.894000,0.467,2025-12-17 19:43:31,2025-12-17 19:44:31
ALAJF/HE.ALAJF..HHN__20251217T194404Z__20251217T194504Z.mseed,HE,ALAJF,0,0,0,0,2025-12-17 19:44:08.232000,0.679,2025-12-17 19:44:09.432000,0.601,2025-12-17 19:44:04,2025-12-17 19:45:04
ALAJF/HE.ALAJF..HHN__20251217T194404Z__20251217T194504Z.mseed,HE,ALAJF,0,0,0,0,2025-12-17 19:45:16.312000,0.004,,,2025-12-17 19:44:04,2025-12-17 19:45:04
RAF/HE.RAF..HHN__20251217T194413Z__20251217T194513Z.mseed,HE,RAF ,0,0,0,0,2025-12-17 19:44:17.080000,0.354,,,2025-12-17 19:44:13,2025-12-17 19:45:13
RAF/HE.RAF..HHN__20251217T194413Z__20251217T194513Z.mseed,HE,RAF ,0,0,0,0,2025-12-17 19:45:24.030000,0.039,,,2025-12-17 19:44:13,2025-12-17 19:45:13
OBF0/HE.OBF0..HHE__20251217T194414Z__20251217T194514Z.mseed,HE,OBF0,0,0,0,0,2025-12-17 19:44:18.736000,0.004,,,2025-12-17 19:44:14,2025-12-17 19:45:14
OBF0/HE.OBF0..HHE__20251217T194414Z__20251217T194514Z.mseed,HE,OBF0,0,0,0,0,2025-12-17 19:45:26.736000,0.008,,,2025-12-17 19:44:14,2025-12-17 19:45:14
VRF/HE.VRF..HHZ__20251218T005647Z__20251218T005747Z.mseed,HE,VRF ,0,0,0,0,2025-12-18 00:56:52.100000,0.847,2025-12-18 00:57:06.650000,0.213,2025-12-18 00:56:47,2025-12-18 00:57:47
OLKF/FN.OLKF..HHZ__20251218T005647Z__20251218T005747Z.mseed,FN,OLKF,0,0,0,0,2025-12-18 00:56:52.200000,0.923,2025-12-18 00:57:06.970000,0.448,2025-12-18 00:56:47,2025-12-18 00:57:47
KU6/HE.KU6..HHE__20251218T005648Z__20251218T005748Z.mseed,HE,KU6 ,0,0,0,0,2025-12-18 00:56:53.480000,0.437,2025-12-18 00:57:09.150000,0.413,2025-12-18 00:56:48,2025-12-18 00:57:48
MSF/FN.MSF..HHZ__20251218T005654Z__20251218T005754Z.mseed,FN,MSF ,0,0,0,0,2025-12-18 00:56:59.160000,0.852,2025-12-18 00:57:18.510000,0.077,2025-12-18 00:56:54,2025-12-18 00:57:54
RAJF/FN.RAJF..HHN__20251218T005701Z__20251218T005801Z.mseed,FN,RAJF,0,0,0,0,2025-12-18 00:57:05.450000,0.146,,,2025-12-18 00:57:01,2025-12-18 00:58:01
SGF/FN.SGF..HHE__20251218T005703Z__20251218T005803Z.mseed,FN,SGF ,0,0,0,0,2025-12-18 00:57:07.490000,0.688,2025-12-18 00:57:34.760000,0.123,2025-12-18 00:57:03,2025-12-18 00:58:03
RANF/FN.RANF..HHN__20251218T005705Z__20251218T005805Z.mseed,FN,RANF,0,0,0,0,2025-12-18 00:57:09.350000,0.726,2025-12-18 00:57:38.870000,0.245,2025-12-18 00:57:05,2025-12-18 00:58:05
RNF/FN.RNF..HHZ__20251218T005705Z__20251218T005805Z.mseed,FN,RNF ,0,0,0,0,2025-12-18 00:57:09.010000,0.397,2025-12-18 00:57:38.930000,0.304,2025-12-18 00:57:05,2025-12-18 00:58:05
KMNF/FN.KMNF..HHN__20251218T005714Z__20251218T005814Z.mseed,FN,KMNF,0,0,0,0,2025-12-18 00:57:18.550000,0.57,,,2025-12-18 00:57:14,2025-12-18 00:58:14
HEF/HE.HEF..HHE__20251218T155234Z__20251218T155334Z.mseed,HE,HEF ,0,0,0,0,2025-12-18 15:52:39.200000,0.818,2025-12-18 15:52:50.370000,0.421,2025-12-18 15:52:34,2025-12-18 15:53:34
KIF/HE.KIF..HHZ__20251218T155235Z__20251218T155335Z.mseed,HE,KIF ,0,0,0,0,2025-12-18 15:52:39.600000,0.474,2025-12-18 15:52:54.970000,0.447,2025-12-18 15:52:35,2025-12-18 15:53:35
KMNF/FN.KMNF..HHE__20251218T155239Z__20251218T155339Z.mseed,FN,KMNF,0,0,0,0,2025-12-18 15:52:44.250000,0.789,2025-12-18 15:52:59.420000,0.327,2025-12-18 15:52:39,2025-12-18 15:53:39
KEV/HE.KEV..HHN__20251218T155240Z__20251218T155340Z.mseed,HE,KEV ,0,0,0,0,2025-12-18 15:52:45.150000,0.924,2025-12-18 15:53:01.540000,0.278,2025-12-18 15:52:40,2025-12-18 15:53:40
KLF/FN.KLF..HHZ__20251218T155321Z__20251218T155421Z.mseed,FN,KLF ,0,0,0,0,2025-12-18 15:53:25.570000,0.211,,,2025-12-18 15:53:21,2025-12-18 15:54:21
KLF/FN.KLF..HHE__20251219T083713Z__20251219T083813Z.mseed,FN,KLF ,0,0,0,0,2025-12-19 08:37:18.450000,0.952,2025-12-19 08:37:23.370000,0.656,2025-12-19 08:37:13,2025-12-19 08:38:13
RNF/FN.RNF..HHN__20251219T083720Z__20251219T083820Z.mseed,FN,RNF ,0,0,0,0,2025-12-19 08:37:25.190000,0.943,2025-12-19 08:37:35.090000,0.634,2025-12-19 08:37:20,2025-12-19 08:38:20
SGF/FN.SGF..HHZ__20251219T083721Z__20251219T083821Z.mseed,FN,SGF ,0,0,0,0,2025-12-19 08:37:26.870000,0.901,2025-12-19 08:37:37.740000,0.738,2025-12-19 08:37:21,2025-12-19 08:38:21
TOF/HE.TOF..HHN__20251219T083725Z__20251219T083825Z.mseed,HE,TOF ,0,0,0,0,2025-12-19 08:37:29.100000,0.597,2025-12-19 08:37:43.420000,0.545,2025-12-19 08:37:25,2025-12-19 08:38:25
HEF/HE.HEF..HHN__20251219T083730Z__20251219T083830Z.mseed,HE,HEF ,0,0,0,0,2025-12-19 08:37:35.790000,0.807,2025-12-19 08:37:53.510000,0.595,2025-12-19 08:37:30,2025-12-19 08:38:30
RANF/FN.RANF..HHN__20251219T083731Z__20251219T083831Z.mseed,FN,RANF,0,0,0,0,2025-12-19 08:37:36.010000,0.857,2025-12-19 08:37:53.810000,0.767,2025-12-19 08:37:31,2025-12-19 08:38:31
OLKF/FN.OLKF..HHE__20251219T083740Z__20251219T083840Z.mseed,FN,OLKF,0,0,0,0,2025-12-19 08:37:45.200000,0.549,2025-12-19 08:38:13.550000,0.365,2025-12-19 08:37:40,2025-12-19 08:38:40
MSF/FN.MSF..HHN__20251219T083743Z__20251219T083843Z.mseed,FN,MSF ,0,0,0,0,2025-12-19 08:37:47.470000,0.633,,,2025-12-19 08:37:43,2025-12-19 08:38:43
KU6/HE.KU6..HHN__20251219T083744Z__20251219T083844Z.mseed,HE,KU6 ,0,0,0,0,2025-12-19 08:37:49.640000,0.876,2025-12-19 08:37:52.230000,0.054,2025-12-19 08:37:44,2025-12-19 08:38:44
VRF/HE.VRF..HHE__20251219T083807Z__20251219T083907Z.mseed,HE,VRF ,0,0,0,0,2025-12-19 08:38:11.470000,0.61,,,2025-12-19 08:38:07,2025-12-19 08:39:07
OUL/FN.OUL..HHN__20251219T083808Z__20251219T083908Z.mseed,FN,OUL ,0,0,0,0,2025-12-19 08:38:12.670000,0.059,,,2025-12-19 08:38:08,2025-12-19 08:39:08
KIF/HE.KIF..HHZ__20251219T083813Z__20251219T083913Z.mseed,HE,KIF ,0,0,0,0,2025-12-19 08:38:17.380000,0.355,2025-12-19 08:38:20.380000,0.671,2025-12-19 08:38:13,2025-12-19 08:39:13
KMNF/FN.KMNF..HHZ__20251219T083813Z__20251219T083913Z.mseed,FN,KMNF,0,0,0,0,2025-12-19 08:38:17.620000,0.33,2025-12-19 08:38:18.470000,0.136,2025-12-19 08:38:13,2025-12-19 08:39:13
TOF/HE.TOF..HHZ__20251219T213307Z__20251219T213407Z.mseed,HE,TOF ,0,0,0,0,2025-12-19 21:33:12.020000,0.864,2025-12-19 21:33:22.720000,0.619,2025-12-19 21:33:07,2025-12-19 21:34:07
OBF3/HE.OBF3..HHZ__20251219T213314Z__20251219T213414Z.mseed,HE,OBF3,0,0,0,0,2025-12-19 21:33:19.616000,0.802,2025-12-19 21:33:36.566000,0.493,2025-12-19 21:33:14,2025-12-19 21:34:14
OBF3/HE.OBF3..HHZ__20251219T213314Z__20251219T213414Z.mseed,HE,OBF3,0,0,0,0,2025-12-19 21:34:25.576000,0.001,,,2025-12-19 21:33:14,2025-12-19 21:34:14
OBF0/HE.OBF0..HHZ__20251219T213316Z__20251219T213416Z.mseed,HE,OBF0,0,0,0,0,2025-12-19 21:33:21.912000,0.226,,,2025-12-19 21:33:16,2025-12-19 21:34:16
OBF0/HE.OBF0..HHZ__20251219T213316Z__20251219T213416Z.mseed,HE,OBF0,0,0,0,0,2025-12-19 21:34:28.992000,0.007,,,2025-12-19 21:33:16,2025-12-19 21:34:16
RNF/FN.RNF..HHZ__20251219T213321Z__20251219T213421Z.mseed,FN,RNF ,0,0,0,0,2025-12-19 21:33:25.420000,0.263,2025-12-19 21:33:49.360000,0.035,2025-12-19 21:33:21,2025-12-19 21:34:21
RANF/FN.RANF..HHE__20251219T213322Z__20251219T213422Z.mseed,FN,RANF,0,0,0,0,2025-12-19 21:33:27.800000,0.559,2025-12-19 21:33:51.900000,0.266,2025-12-19 21:33:22,2025-12-19 21:34:22
OUL/FN.OUL..HHE__20251219T213338Z__20251219T213438Z.mseed,FN,OUL ,0,0,0,0,2025-12-19 21:33:42.200000,0.182,2025-12-19 21:33:46.660000,0.412,2025-12-19 21:33:38,2025-12-19 21:34:38
OUF/HE.OUF..HHN__20251219T213341Z__20251219T213441Z.mseed,HE,OUF ,0,0,0,0,2025-12-19 21:33:45.630000,0.413,,,2025-12-19 21:33:41,2025-12-19 21:34:41
OUF/HE.OUF..HHN__20251219T213341Z__20251219T213441Z.mseed,HE,OUF ,0,0,0,0,2025-12-19 21:34:53.650000,0.006,,,2025-12-19 21:33:41,2025-12-19 21:34:41
KLF/FN.KLF..HHZ__20251219T213341Z__20251219T213441Z.mseed,FN,KLF ,0,0,0,0,2025-12-19 21:33:45.700000,0.723,2025-12-19 21:33:49.700000,0.255,2025-12-19 21:33:41,2025-12-19 21:34:41
SGF/FN.SGF..HHN__20251219T213402Z__20251219T213502Z.mseed,FN,SGF ,0,0,0,0,2025-12-19 21:34:06.800000,0.255,,,2025-12-19 21:34:02,2025-12-19 21:35:02
SGF/FN.SGF..HHN__20251219T213402Z__20251219T213502Z.mseed,FN,SGF ,0,0,0,0,2025-12-19 21:35:11.760000,0.003,,,2025-12-19 21:34:02,2025-12-19 21:35:02
VAF/HE.VAF..HHE__20251219T213410Z__20251219T213510Z.mseed,HE,VAF ,0,0,0,0,2025-12-19 21:34:14.960000,0.012,,,2025-12-19 21:34:10,2025-12-19 21:35:10
VAF/HE.VAF..HHE__20251219T213410Z__20251219T213510Z.mseed,HE,VAF ,0,0,0,0,2025-12-19 21:35:19.980000,0.014,,,2025-12-19 21:34:10,2025-12-19 21:35:10
VAF/HE.VAF..HHZ__20251220T023523Z__20251220T023623Z.mseed,HE,VAF ,0,0,0,0,2025-12-20 02:35:28.740000,0.393,2025-12-20 02:35:49.990000,0.186,2025-12-20 02:35:23,2025-12-20 02:36:23
VAF/HE.VAF..HHZ__20251220T023523Z__20251220T023623Z.mseed,HE,VAF ,0,0,0,0,2025-12-20 02:36:35.990000,0.015,,,2025-12-20 02:35:23,2025-12-20 02:36:23
OBF0/HE.OBF0..HHN__20251220T023535Z__20251220T023635Z.mseed,HE,OBF0,0,0,0,0,2025-12-20 02:35:39.896000,0.207,,,2025-12-20 02:35:35,2025-12-20 02:36:35
OBF0/HE.OBF0..HHN__20251220T023535Z__20251220T023635Z.mseed,HE,OBF0,0,0,0,0,2025-12-20 02:36:44.856000,0.02,,,2025-12-20 02:35:35,2025-12-20 02:36:35
OUF/HE.OUF..HHZ__20251220T023542Z__20251220T023642Z.mseed,HE,OUF ,0,0,0,0,2025-12-20 02:35:46.630000,0.148,,,2025-12-20 02:35:42,2025-12-20 02:36:42
OUF/HE.OUF..HHZ__20251220T023542Z__20251220T023642Z.mseed,HE,OUF ,0,0,0,0,2025-12-20 02:36:52.710000,0.002,,,2025-12-20 02:35:42,2025-12-20 02:36:42
ALAJF/HE.ALAJF..HHE__20251220T023550Z__20251220T023650Z.mseed,HE,ALAJF,0,0,0,0,2025-12-20 02:35:54.920000,0.617,2025-12-20 02:35:57.390000,0.542,2025-12-20 02:35:50,2025-12-20 02:36:50
ALAJF/HE.ALAJF..HHE__20251220T023550Z__20251220T023650Z.mseed,HE,ALAJF,0,0,0,0,2025-12-20 02:36:59.880000,0.002,,,2025-12-20 02:35:50,2025-12-20 02:36:50
TOF/HE.TOF..HHE__20251220T023558Z__20251220T023658Z.mseed,HE,TOF ,0,0,0,0,2025-12-20 02:36:02.530000,0.016,,,2025-12-20 02:35:58,2025-12-20 02:36:58
TOF/HE.TOF..HHE__20251220T023558Z__20251220T023658Z.mseed,HE,TOF ,0,0,0,0,2025-12-20 02:37:09.510000,0.037,,,2025-12-20 02:35:58,2025-12-20 02:36:58
VJF/HE.VJF..HHE__20251220T220856Z__20251220T220956Z.mseed,HE,VJF ,0,0,0,0,2025-12-20 22:09:01.740000,0.891,2025-12-20 22:09:05.380000,0.308,2025-12-20 22:08:56,2025-12-20 22:09:56
NUR/HE.NUR..HHE__20251221T061848Z__20251221T061948Z.mseed,HE,NUR ,0,0,0,0,2025-12-21 06:18:53.836000,0.903,,,2025-12-21 06:18:48,2025-12-21 06:19:48
FIA0/HE.FIA0..HHE__20251221T061848Z__20251221T061948Z.mseed,HE,FIA0,0,0,0,0,2025-12-21 06:18:53.010000,0.954,2025-12-21 06:19:02.400000,0.737,2025-12-21 06:18:48,2025-12-21 06:19:48
FIA1/HE.FIA1..HHZ__20251221T061848Z__20251221T061948Z.mseed,HE,FIA1,0,0,0,0,2025-12-21 06:18:53.010000,0.93,2025-12-21 06:19:02.370000,0.632,2025-12-21 06:18:48,2025-12-21 06:19:48
VJF/HE.VJF..HHN__20251221T061848Z__20251221T061948Z.mseed,HE,VJF ,0,0,0,0,2025-12-21 06:18:53.180000,0.811,2025-12-21 06:19:03.140000,0.761,2025-12-21 06:18:48,2025-12-21 06:19:48
VUOS/HE.VUOS..HHZ__20251221T061848Z__20251221T061948Z.mseed,HE,VUOS,0,0,0,0,2025-12-21 06:18:53.004000,0.426,,,2025-12-21 06:18:48,2025-12-21 06:19:48
MEF/HE.MEF..HHZ__20251221T061853Z__20251221T061953Z.mseed,HE,MEF ,0,0,0,0,2025-12-21 06:18:58.160000,0.792,,,2025-12-21 06:18:53,2025-12-21 06:19:53
KUNI/HE.KUNI..HHE__20251221T061858Z__20251221T061958Z.mseed,HE,KUNI,0,0,0,0,2025-12-21 06:19:02.588000,0.457,,,2025-12-21 06:18:58,2025-12-21 06:19:58
KAF/HE.KAF..HHN__20251221T061859Z__20251221T061959Z.mseed,HE,KAF ,0,0,0,0,2025-12-21 06:19:04.970000,0.819,2025-12-21 06:19:23.470000,0.582,2025-12-21 06:18:59,2025-12-21 06:19:59
LAUT/HE.LAUT..HHZ__20251221T061901Z__20251221T062001Z.mseed,HE,LAUT,0,0,0,0,2025-12-21 06:19:05.698000,0.375,,,2025-12-21 06:19:01,2025-12-21 06:20:01
