file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt,source_file
NIF/HE.NIF..HHE__20250113T110103Z__20250113T110203Z.mseed,HE,NIF,0,0,0,0,2025-01-13 11:01:08.880000,0.877,2025-01-13 11:01:20.070000,0.471,2025-01-13 11:01:03.000000,2025-01-13 11:02:03.000000,eqcct_explosions_th0_1/20250113T110103Z_20250113T110203Z/NIF_outputs/X_prediction_results.csv
RMF/HE.RMF..HHN__20250113T110103Z__20250113T110203Z.mseed,HE,RMF,0,0,0,0,2025-01-13 11:01:08.580000,0.903,2025-01-13 11:01:20.530000,0.363,2025-01-13 11:01:03.000000,2025-01-13 11:02:03.000000,eqcct_explosions_th0_1/20250113T110103Z_20250113T110203Z/RMF_outputs/X_prediction_results.csv
KU2/HE.KU2..SHZ__20250113T110114Z__20250113T110214Z.mseed,HE,KU2,0,0,0,0,2025-01-13 11:01:19.152000,0.836,2025-01-13 11:01:38.102000,0.245,2025-01-13 11:01:14.000000,2025-01-13 11:02:14.000000,eqcct_explosions_th0_1/20250113T110114Z_20250113T110214Z/KU2_outputs/X_prediction_results.csv
KU1/HE.KU1..SHE__20250113T110114Z__20250113T110214Z.mseed,HE,KU1,0,0,0,0,2025-01-13 11:01:19.280000,0.898,2025-01-13 11:01:38.700000,0.733,2025-01-13 11:01:14.000000,2025-01-13 11:02:14.000000,eqcct_explosions_th0_1/20250113T110114Z_20250113T110214Z/KU1_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHN__20250113T110115Z__20250113T110215Z.mseed,HE,OBF3,0,0,0,0,2025-01-13 11:01:20.580000,0.891,2025-01-13 11:01:40.640000,0.529,2025-01-13 11:01:15.000000,2025-01-13 11:02:15.000000,eqcct_explosions_th0_1/20250113T110115Z_20250113T110215Z/OBF3_outputs/X_prediction_results.csv
OBF0/HE.OBF0..HHN__20250113T110118Z__20250113T110218Z.mseed,HE,OBF0,0,0,0,0,2025-01-13 11:01:22.440000,0.894,,,2025-01-13 11:01:18.000000,2025-01-13 11:02:18.000000,eqcct_explosions_th0_1/20250113T110118Z_20250113T110218Z/OBF0_outputs/X_prediction_results.csv
SUF/HE.SUF..HHZ__20250113T110119Z__20250113T110219Z.mseed,HE,SUF,0,0,0,0,,,2025-01-13 11:01:47.850000,0.479,2025-01-13 11:01:19.000000,2025-01-13 11:02:19.000000,eqcct_explosions_th0_1/20250113T110119Z_20250113T110219Z/SUF_outputs/X_prediction_results.csv
RANF/FN.RANF..BHN__20250113T110121Z__20250113T110221Z.mseed,FN,RANF,0,0,0,0,2025-01-13 11:01:25.200000,0.764,2025-01-13 11:01:50.400000,0.177,2025-01-13 11:01:21.000000,2025-01-13 11:02:21.000000,eqcct_explosions_th0_1/20250113T110121Z_20250113T110221Z/RANF_outputs/X_prediction_results.csv
KU6/HE.KU6..HHE__20250113T110122Z__20250113T110222Z.mseed,HE,KU6,0,0,0,0,2025-01-13 11:01:27.280000,0.683,2025-01-13 11:01:51.650000,0.379,2025-01-13 11:01:22.000000,2025-01-13 11:02:22.000000,eqcct_explosions_th0_1/20250113T110122Z_20250113T110222Z/KU6_outputs/X_prediction_results.csv
JOF/HE.JOF..HHZ__20250113T110123Z__20250113T110223Z.mseed,HE,JOF,0,0,0,0,2025-01-13 11:01:28.580000,0.759,2025-01-13 11:01:55.130000,0.462,2025-01-13 11:01:23.000000,2025-01-13 11:02:23.000000,eqcct_explosions_th0_1/20250113T110123Z_20250113T110223Z/JOF_outputs/X_prediction_results.csv
OLKF/FN.OLKF..BHN__20250113T110126Z__20250113T110226Z.mseed,FN,OLKF,0,0,0,0,2025-01-13 11:01:31.170000,0.494,2025-01-13 11:01:58.150000,0.29,2025-01-13 11:01:26.000000,2025-01-13 11:02:26.000000,eqcct_explosions_th0_1/20250113T110126Z_20250113T110226Z/OLKF_outputs/X_prediction_results.csv
KAF/HE.KAF..HHZ__20250113T110128Z__20250113T110228Z.mseed,HE,KAF,0,0,0,0,2025-01-13 11:01:32.890000,0.619,2025-01-13 11:02:04.510000,0.108,2025-01-13 11:01:28.000000,2025-01-13 11:02:28.000000,eqcct_explosions_th0_1/20250113T110128Z_20250113T110228Z/KAF_outputs/X_prediction_results.csv
OUF/HE.OUF..HHE__20250113T110133Z__20250113T110233Z.mseed,HE,OUF,0,0,0,0,2025-01-13 11:01:37.650000,0.553,2025-01-13 11:01:41.410000,0.458,2025-01-13 11:01:33.000000,2025-01-13 11:02:33.000000,eqcct_explosions_th0_1/20250113T110133Z_20250113T110233Z/OUF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHZ__20250113T110134Z__20250113T110234Z.mseed,HE,VAF,0,0,0,0,2025-01-13 11:01:38.780000,0.672,2025-01-13 11:02:13.850000,0.287,2025-01-13 11:01:34.000000,2025-01-13 11:02:34.000000,eqcct_explosions_th0_1/20250113T110134Z_20250113T110234Z/VAF_outputs/X_prediction_results.csv
VRF/HE.VRF..HHZ__20250113T110144Z__20250113T110244Z.mseed,HE,VRF,0,0,0,0,2025-01-13 11:01:48.750000,0.394,,,2025-01-13 11:01:44.000000,2025-01-13 11:02:44.000000,eqcct_explosions_th0_1/20250113T110144Z_20250113T110244Z/VRF_outputs/X_prediction_results.csv
KEF/HE.KEF..HHE__20250113T110204Z__20250113T110304Z.mseed,HE,KEF,0,0,0,0,2025-01-13 11:02:08.710000,0.148,2025-01-13 11:02:09.760000,0.538,2025-01-13 11:02:04.000000,2025-01-13 11:03:04.000000,eqcct_explosions_th0_1/20250113T110204Z_20250113T110304Z/KEF_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHN__20250113T121140Z__20250113T121240Z.mseed,HE,FIA0,0,0,0,0,2025-01-13 12:11:46.110000,0.779,2025-01-13 12:11:52.510000,0.744,2025-01-13 12:11:40.000000,2025-01-13 12:12:40.000000,eqcct_explosions_th0_1/20250113T121140Z_20250113T121240Z/FIA0_outputs/X_prediction_results.csv
KAF/HE.KAF..HHE__20250113T121144Z__20250113T121244Z.mseed,HE,KAF,0,0,0,0,2025-01-13 12:11:49.000000,0.942,2025-01-13 12:11:57.630000,0.431,2025-01-13 12:11:44.000000,2025-01-13 12:12:44.000000,eqcct_explosions_th0_1/20250113T121144Z_20250113T121244Z/KAF_outputs/X_prediction_results.csv
KY17/HE.KY17..CHZ__20250113T121145Z__20250113T121245Z.mseed,HE,KY17,0,0,0,0,2025-01-13 12:11:50.192000,0.886,2025-01-13 12:11:58.912000,0.465,2025-01-13 12:11:45.000000,2025-01-13 12:12:45.000000,eqcct_explosions_th0_1/20250113T121145Z_20250113T121245Z/KY17_outputs/X_prediction_results.csv
RUF/HE.RUF..HHN__20250113T121150Z__20250113T121250Z.mseed,HE,RUF,0,0,0,0,2025-01-13 12:11:55.740000,0.837,2025-01-13 12:12:08.310000,0.626,2025-01-13 12:11:50.000000,2025-01-13 12:12:50.000000,eqcct_explosions_th0_1/20250113T121150Z_20250113T121250Z/RUF_outputs/X_prediction_results.csv
VJF/HE.VJF..HHZ__20250113T121152Z__20250113T121252Z.mseed,HE,VJF,0,0,0,0,2025-01-13 12:11:57.650000,0.74,2025-01-13 12:12:12.650000,0.561,2025-01-13 12:11:52.000000,2025-01-13 12:12:52.000000,eqcct_explosions_th0_1/20250113T121152Z_20250113T121252Z/VJF_outputs/X_prediction_results.csv
KEF/HE.KEF..HHE__20250113T121153Z__20250113T121253Z.mseed,HE,KEF,0,0,0,0,2025-01-13 12:11:58.760000,0.902,2025-01-13 12:12:14.510000,0.57,2025-01-13 12:11:53.000000,2025-01-13 12:12:53.000000,eqcct_explosions_th0_1/20250113T121153Z_20250113T121253Z/KEF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHE__20250113T121154Z__20250113T121254Z.mseed,HE,SUF,0,0,0,0,2025-01-13 12:11:59.950000,0.748,2025-01-13 12:12:16.770000,0.283,2025-01-13 12:11:54.000000,2025-01-13 12:12:54.000000,eqcct_explosions_th0_1/20250113T121154Z_20250113T121254Z/SUF_outputs/X_prediction_results.csv
PVF/HE.PVF..CHE__20250113T121154Z__20250113T121254Z.mseed,HE,PVF,0,0,0,0,2025-01-13 12:11:59.180000,0.853,2025-01-13 12:12:14.960000,0.697,2025-01-13 12:11:54.000000,2025-01-13 12:12:54.000000,eqcct_explosions_th0_1/20250113T121154Z_20250113T121254Z/PVF_outputs/X_prediction_results.csv
TRE03/HE.TRE03..CHN__20250113T121156Z__20250113T121256Z.mseed,HE,TRE03,0,0,0,0,2025-01-13 12:12:01.980000,0.868,2025-01-13 12:12:19.950000,0.25,2025-01-13 12:11:56.000000,2025-01-13 12:12:56.000000,eqcct_explosions_th0_1/20250113T121156Z_20250113T121256Z/TRE03_outputs/X_prediction_results.csv
NUR/HE.NUR..HHZ__20250113T121201Z__20250113T121301Z.mseed,HE,NUR,0,0,0,0,2025-01-13 12:12:05.500000,0.763,,,2025-01-13 12:12:01.000000,2025-01-13 12:13:01.000000,eqcct_explosions_th0_1/20250113T121201Z_20250113T121301Z/NUR_outputs/X_prediction_results.csv
VUOS/HE.VUOS..HHN__20250113T121202Z__20250113T121302Z.mseed,HE,VUOS,0,0,0,0,2025-01-13 12:12:07.810000,0.62,,,2025-01-13 12:12:02.000000,2025-01-13 12:13:02.000000,eqcct_explosions_th0_1/20250113T121202Z_20250113T121302Z/VUOS_outputs/X_prediction_results.csv
KUNI/HE.KUNI..HHE__20250113T121203Z__20250113T121303Z.mseed,HE,KUNI,0,0,0,0,2025-01-13 12:12:07.480000,0.869,,,2025-01-13 12:12:03.000000,2025-01-13 12:13:03.000000,eqcct_explosions_th0_1/20250113T121203Z_20250113T121303Z/KUNI_outputs/X_prediction_results.csv
HEL5/HE.HEL5..HHE__20250113T121206Z__20250113T121306Z.mseed,HE,HEL5,0,0,0,0,2025-01-13 12:12:10.380000,0.731,,,2025-01-13 12:12:06.000000,2025-01-13 12:13:06.000000,eqcct_explosions_th0_1/20250113T121206Z_20250113T121306Z/HEL5_outputs/X_prediction_results.csv
MEF/HE.MEF..HHN__20250113T121206Z__20250113T121306Z.mseed,HE,MEF,0,0,0,0,2025-01-13 12:12:11.700000,0.689,,,2025-01-13 12:12:06.000000,2025-01-13 12:13:06.000000,eqcct_explosions_th0_1/20250113T121206Z_20250113T121306Z/MEF_outputs/X_prediction_results.csv
NIF/HE.NIF..HHE__20250113T121206Z__20250113T121306Z.mseed,HE,NIF,0,0,0,0,2025-01-13 12:12:10.480000,0.612,,,2025-01-13 12:12:06.000000,2025-01-13 12:13:06.000000,eqcct_explosions_th0_1/20250113T121206Z_20250113T121306Z/NIF_outputs/X_prediction_results.csv
JOF/HE.JOF..HHN__20250113T121215Z__20250113T121315Z.mseed,HE,JOF,0,0,0,0,2025-01-13 12:12:20.960000,0.617,2025-01-13 12:12:51.700000,0.751,2025-01-13 12:12:15.000000,2025-01-13 12:13:15.000000,eqcct_explosions_th0_1/20250113T121215Z_20250113T121315Z/JOF_outputs/X_prediction_results.csv
KPF/HE.KPF..HHZ__20250113T121215Z__20250113T121315Z.mseed,HE,KPF,0,0,0,0,2025-01-13 12:12:19.932000,0.791,2025-01-13 12:12:49.162000,0.316,2025-01-13 12:12:15.000000,2025-01-13 12:13:15.000000,eqcct_explosions_th0_1/20250113T121215Z_20250113T121315Z/KPF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHE__20250113T121217Z__20250113T121317Z.mseed,HE,VAF,0,0,0,0,2025-01-13 12:12:21.840000,0.277,2025-01-13 12:12:53.950000,0.262,2025-01-13 12:12:17.000000,2025-01-13 12:13:17.000000,eqcct_explosions_th0_1/20250113T121217Z_20250113T121317Z/VAF_outputs/X_prediction_results.csv
RAF/HE.RAF..HHZ__20250113T121218Z__20250113T121318Z.mseed,HE,RAF,0,0,0,0,2025-01-13 12:12:23.250000,0.721,2025-01-13 12:12:57.250000,0.511,2025-01-13 12:12:18.000000,2025-01-13 12:13:18.000000,eqcct_explosions_th0_1/20250113T121218Z_20250113T121318Z/RAF_outputs/X_prediction_results.csv
TOF/HE.TOF..HHN__20250113T123015Z__20250113T123115Z.mseed,HE,TOF,0,0,0,0,2025-01-13 12:30:20.980000,0.933,2025-01-13 12:30:27.780000,0.581,2025-01-13 12:30:15.000000,2025-01-13 12:31:15.000000,eqcct_explosions_th0_1/20250113T123015Z_20250113T123115Z/TOF_outputs/X_prediction_results.csv
RANF/FN.RANF..BHE__20250113T123021Z__20250113T123121Z.mseed,FN,RANF,0,0,0,0,2025-01-13 12:30:26.300000,0.953,2025-01-13 12:30:37.490000,0.486,2025-01-13 12:30:21.000000,2025-01-13 12:31:21.000000,eqcct_explosions_th0_1/20250113T123021Z_20250113T123121Z/RANF_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHE__20250113T123023Z__20250113T123123Z.mseed,HE,OBF3,0,0,0,0,2025-01-13 12:30:28.112000,0.817,2025-01-13 12:30:39.772000,0.574,2025-01-13 12:30:23.000000,2025-01-13 12:31:23.000000,eqcct_explosions_th0_1/20250113T123023Z_20250113T123123Z/OBF3_outputs/X_prediction_results.csv
KU2/HE.KU2..SHN__20250113T123030Z__20250113T123130Z.mseed,HE,KU2,0,0,0,0,2025-01-13 12:30:35.980000,0.658,2025-01-13 12:30:54.130000,0.154,2025-01-13 12:30:30.000000,2025-01-13 12:31:30.000000,eqcct_explosions_th0_1/20250113T123030Z_20250113T123130Z/KU2_outputs/X_prediction_results.csv
OUF/HE.OUF..HHE__20250113T123031Z__20250113T123131Z.mseed,HE,OUF,0,0,0,0,2025-01-13 12:30:35.630000,0.757,,,2025-01-13 12:30:31.000000,2025-01-13 12:31:31.000000,eqcct_explosions_th0_1/20250113T123031Z_20250113T123131Z/OUF_outputs/X_prediction_results.csv
OBF0/HE.OBF0..SHZ__20250113T123031Z__20250113T123131Z.mseed,HE,OBF0,0,0,0,0,2025-01-13 12:30:35.972000,0.705,,,2025-01-13 12:30:31.000000,2025-01-13 12:31:31.000000,eqcct_explosions_th0_1/20250113T123031Z_20250113T123131Z/OBF0_outputs/X_prediction_results.csv
KLF/FN.KLF..BHZ__20250113T123036Z__20250113T123136Z.mseed,FN,KLF,0,0,0,0,2025-01-13 12:30:41.770000,0.514,,,2025-01-13 12:30:36.000000,2025-01-13 12:31:36.000000,eqcct_explosions_th0_1/20250113T123036Z_20250113T123136Z/KLF_outputs/X_prediction_results.csv
KU1/HE.KU1..SHN__20250113T123040Z__20250113T123140Z.mseed,HE,KU1,0,0,0,0,2025-01-13 12:30:45.780000,0.446,,,2025-01-13 12:30:40.000000,2025-01-13 12:31:40.000000,eqcct_explosions_th0_1/20250113T123040Z_20250113T123140Z/KU1_outputs/X_prediction_results.csv
HEF/HE.HEF..HHE__20250113T123131Z__20250113T123231Z.mseed,HE,HEF,0,0,0,0,2025-01-13 12:31:35.580000,0.165,,,2025-01-13 12:31:31.000000,2025-01-13 12:32:31.000000,eqcct_explosions_th0_1/20250113T123131Z_20250113T123231Z/HEF_outputs/X_prediction_results.csv
TRE03/HE.TRE03..CHZ__20250113T125840Z__20250113T125940Z.mseed,HE,TRE03,0,0,0,0,2025-01-13 12:58:45.372000,0.948,2025-01-13 12:58:50.862000,0.268,2025-01-13 12:58:40.000000,2025-01-13 12:59:40.000000,eqcct_explosions_th0_1/20250113T125840Z_20250113T125940Z/TRE03_outputs/X_prediction_results.csv
KPF/HE.KPF..HHN__20250113T125848Z__20250113T125948Z.mseed,HE,KPF,0,0,0,0,2025-01-13 12:58:53.452000,0.602,2025-01-13 12:59:04.122000,0.408,2025-01-13 12:58:48.000000,2025-01-13 12:59:48.000000,eqcct_explosions_th0_1/20250113T125848Z_20250113T125948Z/KPF_outputs/X_prediction_results.csv
KEF/HE.KEF..HHE__20250113T125851Z__20250113T125951Z.mseed,HE,KEF,0,0,0,0,2025-01-13 12:58:56.180000,0.351,,,2025-01-13 12:58:51.000000,2025-01-13 12:59:51.000000,eqcct_explosions_th0_1/20250113T125851Z_20250113T125951Z/KEF_outputs/X_prediction_results.csv
RAF/HE.RAF..HHN__20250113T125852Z__20250113T125952Z.mseed,HE,RAF,0,0,0,0,2025-01-13 12:58:57.750000,0.75,2025-01-13 12:59:11.370000,0.345,2025-01-13 12:58:52.000000,2025-01-13 12:59:52.000000,eqcct_explosions_th0_1/20250113T125852Z_20250113T125952Z/RAF_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHN__20250113T125858Z__20250113T125958Z.mseed,HE,FIA0,0,0,0,0,2025-01-13 12:59:01.910000,0.624,2025-01-13 12:59:18.960000,0.601,2025-01-13 12:58:58.000000,2025-01-13 12:59:58.000000,eqcct_explosions_th0_1/20250113T125858Z_20250113T125958Z/FIA0_outputs/X_prediction_results.csv
KAF/HE.KAF..HHE__20250113T125900Z__20250113T130000Z.mseed,HE,KAF,0,0,0,0,2025-01-13 12:59:05.350000,0.594,2025-01-13 12:59:24.830000,0.226,2025-01-13 12:59:00.000000,2025-01-13 13:00:00.000000,eqcct_explosions_th0_1/20250113T125900Z_20250113T130000Z/KAF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHZ__20250113T125903Z__20250113T130003Z.mseed,HE,VAF,0,0,0,0,2025-01-13 12:59:08.780000,0.775,,,2025-01-13 12:59:03.000000,2025-01-13 13:00:03.000000,eqcct_explosions_th0_1/20250113T125903Z_20250113T130003Z/VAF_outputs/X_prediction_results.csv
PVF/HE.PVF..CHE__20250113T125903Z__20250113T130003Z.mseed,HE,PVF,0,0,0,0,2025-01-13 12:59:07.432000,0.758,,,2025-01-13 12:59:03.000000,2025-01-13 13:00:03.000000,eqcct_explosions_th0_1/20250113T125903Z_20250113T130003Z/PVF_outputs/X_prediction_results.csv
KORF/HE.KORF..CHN__20250113T125906Z__20250113T130006Z.mseed,HE,KORF,0,0,0,0,2025-01-13 12:59:11.250000,0.707,,,2025-01-13 12:59:06.000000,2025-01-13 13:00:06.000000,eqcct_explosions_th0_1/20250113T125906Z_20250113T130006Z/KORF_outputs/X_prediction_results.csv
MEF/HE.MEF..HHZ__20250113T125918Z__20250113T130018Z.mseed,HE,MEF,0,0,0,0,2025-01-13 12:59:22.210000,0.176,,,2025-01-13 12:59:18.000000,2025-01-13 13:00:18.000000,eqcct_explosions_th0_1/20250113T125918Z_20250113T130018Z/MEF_outputs/X_prediction_results.csv
TVF/HE.TVF..HHZ__20250113T125927Z__20250113T130027Z.mseed,HE,TVF,0,0,0,0,2025-01-13 12:59:31.950000,0.119,,,2025-01-13 12:59:27.000000,2025-01-13 13:00:27.000000,eqcct_explosions_th0_1/20250113T125927Z_20250113T130027Z/TVF_outputs/X_prediction_results.csv
MEF/HE.MEF..HHN__20250113T135557Z__20250113T135657Z.mseed,HE,MEF,0,0,0,0,2025-01-13 13:56:02.630000,0.941,2025-01-13 13:56:24.500000,0.828,2025-01-13 13:55:57.000000,2025-01-13 13:56:57.000000,eqcct_explosions_th0_1/20250113T135557Z_20250113T135657Z/MEF_outputs/X_prediction_results.csv
HEL5/HE.HEL5..HHN__20250113T135557Z__20250113T135657Z.mseed,HE,HEL5,0,0,0,0,2025-01-13 13:56:02.476000,0.946,2025-01-13 13:56:04.116000,0.773,2025-01-13 13:55:57.000000,2025-01-13 13:56:57.000000,eqcct_explosions_th0_1/20250113T135557Z_20250113T135657Z/HEL5_outputs/X_prediction_results.csv
LAUT/HE.LAUT..HHE__20250113T135558Z__20250113T135658Z.mseed,HE,LAUT,0,0,0,0,2025-01-13 13:56:03.484000,0.93,2025-01-13 13:56:05.634000,0.795,2025-01-13 13:55:58.000000,2025-01-13 13:56:58.000000,eqcct_explosions_th0_1/20250113T135558Z_20250113T135658Z/LAUT_outputs/X_prediction_results.csv
HEL1/HE.HEL1..HHE__20250113T135558Z__20250113T135658Z.mseed,HE,HEL1,0,0,0,0,2025-01-13 13:56:03.816000,0.907,2025-01-13 13:56:06.166000,0.567,2025-01-13 13:55:58.000000,2025-01-13 13:56:58.000000,eqcct_explosions_th0_1/20250113T135558Z_20250113T135658Z/HEL1_outputs/X_prediction_results.csv
KUNI/HE.KUNI..HHE__20250113T135559Z__20250113T135659Z.mseed,HE,KUNI,0,0,0,0,2025-01-13 13:56:04.708000,0.866,2025-01-13 13:56:07.758000,0.696,2025-01-13 13:55:59.000000,2025-01-13 13:56:59.000000,eqcct_explosions_th0_1/20250113T135559Z_20250113T135659Z/KUNI_outputs/X_prediction_results.csv
VUOS/HE.VUOS..HHZ__20250113T135601Z__20250113T135701Z.mseed,HE,VUOS,0,0,0,0,2025-01-13 13:56:05.516000,0.252,2025-01-13 13:56:10.206000,0.337,2025-01-13 13:56:01.000000,2025-01-13 13:57:01.000000,eqcct_explosions_th0_1/20250113T135601Z_20250113T135701Z/VUOS_outputs/X_prediction_results.csv
NUR/HE.NUR..HHN__20250113T135602Z__20250113T135702Z.mseed,HE,NUR,0,0,0,0,2025-01-13 13:56:07.476000,0.259,,,2025-01-13 13:56:02.000000,2025-01-13 13:57:02.000000,eqcct_explosions_th0_1/20250113T135602Z_20250113T135702Z/NUR_outputs/X_prediction_results.csv
MEF/HE.MEF..HHN__20250113T140126Z__20250113T140226Z.mseed,HE,MEF,0,0,0,0,2025-01-13 14:01:31.860000,0.868,2025-01-13 14:01:33.510000,0.805,2025-01-13 14:01:26.000000,2025-01-13 14:02:26.000000,eqcct_explosions_th0_1/20250113T140126Z_20250113T140226Z/MEF_outputs/X_prediction_results.csv
HEL5/HE.HEL5..HHE__20250113T140128Z__20250113T140228Z.mseed,HE,HEL5,0,0,0,0,2025-01-13 14:01:33.310000,0.858,2025-01-13 14:01:36.480000,0.66,2025-01-13 14:01:28.000000,2025-01-13 14:02:28.000000,eqcct_explosions_th0_1/20250113T140128Z_20250113T140228Z/HEL5_outputs/X_prediction_results.csv
LAUT/HE.LAUT..HHN__20250113T140129Z__20250113T140229Z.mseed,HE,LAUT,0,0,0,0,2025-01-13 14:01:34.512000,0.925,2025-01-13 14:01:38.182000,0.687,2025-01-13 14:01:29.000000,2025-01-13 14:02:29.000000,eqcct_explosions_th0_1/20250113T140129Z_20250113T140229Z/LAUT_outputs/X_prediction_results.csv
HEL1/HE.HEL1..HHN__20250113T140129Z__20250113T140229Z.mseed,HE,HEL1,0,0,0,0,2025-01-13 14:01:34.852000,0.826,2025-01-13 14:01:38.772000,0.579,2025-01-13 14:01:29.000000,2025-01-13 14:02:29.000000,eqcct_explosions_th0_1/20250113T140129Z_20250113T140229Z/HEL1_outputs/X_prediction_results.csv
KUNI/HE.KUNI..HHN__20250113T140130Z__20250113T140230Z.mseed,HE,KUNI,0,0,0,0,2025-01-13 14:01:35.760000,0.845,2025-01-13 14:01:40.310000,0.657,2025-01-13 14:01:30.000000,2025-01-13 14:02:30.000000,eqcct_explosions_th0_1/20250113T140130Z_20250113T140230Z/KUNI_outputs/X_prediction_results.csv
NUR/HE.NUR..HHZ__20250113T140132Z__20250113T140232Z.mseed,HE,NUR,0,0,0,0,2025-01-13 14:01:37.660000,0.919,2025-01-13 14:01:43.410000,0.52,2025-01-13 14:01:32.000000,2025-01-13 14:02:32.000000,eqcct_explosions_th0_1/20250113T140132Z_20250113T140232Z/NUR_outputs/X_prediction_results.csv
VUOS/HE.VUOS..HHN__20250113T140132Z__20250113T140232Z.mseed,HE,VUOS,0,0,0,0,2025-01-13 14:01:37.232000,0.894,2025-01-13 14:01:42.802000,0.341,2025-01-13 14:01:32.000000,2025-01-13 14:02:32.000000,eqcct_explosions_th0_1/20250113T140132Z_20250113T140232Z/VUOS_outputs/X_prediction_results.csv
TVF/HE.TVF..HHE__20250113T140136Z__20250113T140236Z.mseed,HE,TVF,0,0,0,0,2025-01-13 14:01:41.180000,0.811,2025-01-13 14:01:50.040000,0.463,2025-01-13 14:01:36.000000,2025-01-13 14:02:36.000000,eqcct_explosions_th0_1/20250113T140136Z_20250113T140236Z/TVF_outputs/X_prediction_results.csv
PVF/HE.PVF..CHE__20250113T140140Z__20250113T140240Z.mseed,HE,PVF,0,0,0,0,2025-01-13 14:01:45.860000,0.89,2025-01-13 14:01:58.820000,0.548,2025-01-13 14:01:40.000000,2025-01-13 14:02:40.000000,eqcct_explosions_th0_1/20250113T140140Z_20250113T140240Z/PVF_outputs/X_prediction_results.csv
