file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt,source_file
RANF,FN,RANF,0,0.0,0.0,0.0,2025-01-16 11:07:24.750,0.899029,2025-01-16 11:07:37.560,0.400375,2025-01-16 11:07:19.000,2025-01-16 11:08:19.000,eqt_explosions_th0_1/20250116T110719Z_20250116T110819Z/RANF_outputs/X_prediction_results.csv
KU6,HE,KU6,0,0.0,0.0,0.0,2025-01-16 11:07:24.590,0.657483,2025-01-16 11:07:41.550,0.203098,2025-01-16 11:07:19.000,2025-01-16 11:08:19.000,eqt_explosions_th0_1/20250116T110719Z_20250116T110819Z/KU6_outputs/X_prediction_results.csv
OLKF,FN,OLKF,0,0.0,0.0,0.0,2025-01-16 11:07:27.310,0.155667,2025-01-16 11:07:41.890,0.390215,2025-01-16 11:07:22.000,2025-01-16 11:08:22.000,eqt_explosions_th0_1/20250116T110722Z_20250116T110822Z/OLKF_outputs/X_prediction_results.csv
OLKF,FN,OLKF,0,0.0,0.0,0.0,2025-01-16 11:07:28.310,0.219048,,,2025-01-16 11:07:22.000,2025-01-16 11:08:22.000,eqt_explosions_th0_1/20250116T110722Z_20250116T110822Z/OLKF_outputs/X_prediction_results.csv
RMF,HE,RMF,0,0.0,0.0,0.0,2025-01-16 11:07:29.852,0.36696,2025-01-16 11:07:44.632,0.170441,2025-01-16 11:07:24.000,2025-01-16 11:08:24.000,eqt_explosions_th0_1/20250116T110724Z_20250116T110824Z/RMF_outputs/X_prediction_results.csv
OBF3,HE,OBF3,0,0.0,0.0,0.0,2025-01-16 11:24:59.346,0.947149,2025-01-16 11:25:06.436,0.407459,2025-01-16 11:24:54.000,2025-01-16 11:25:54.000,eqt_explosions_th0_1/20250116T112454Z_20250116T112554Z/OBF3_outputs/X_prediction_results.csv
OUF,HE,OUF,0,0.0,0.0,0.0,2025-01-16 11:25:06.330,0.49311,,,2025-01-16 11:25:01.000,2025-01-16 11:26:01.000,eqt_explosions_th0_1/20250116T112501Z_20250116T112601Z/OUF_outputs/X_prediction_results.csv
OUF,HE,OUF,0,0.0,0.0,0.0,2025-01-16 11:25:07.340,0.222655,,,2025-01-16 11:25:01.000,2025-01-16 11:26:01.000,eqt_explosions_th0_1/20250116T112501Z_20250116T112601Z/OUF_outputs/X_prediction_results.csv
OBF0,HE,OBF0,0,0.0,0.0,0.0,2025-01-16 11:25:06.486,0.316742,,,2025-01-16 11:25:01.000,2025-01-16 11:26:01.000,eqt_explosions_th0_1/20250116T112501Z_20250116T112601Z/OBF0_outputs/X_prediction_results.csv
TOF,HE,TOF,0,0.0,0.0,0.0,2025-01-16 11:25:07.870,0.29871,,,2025-01-16 11:25:02.000,2025-01-16 11:26:02.000,eqt_explosions_th0_1/20250116T112502Z_20250116T112602Z/TOF_outputs/X_prediction_results.csv
RANF,FN,RANF,0,0.0,0.0,0.0,2025-01-16 11:25:08.360,0.782123,2025-01-16 11:25:22.340,0.218545,2025-01-16 11:25:03.000,2025-01-16 11:26:03.000,eqt_explosions_th0_1/20250116T112503Z_20250116T112603Z/RANF_outputs/X_prediction_results.csv
KU2,HE,KU2,0,0.0,0.0,0.0,2025-01-16 11:25:13.294,0.230423,2025-01-16 11:25:30.504,0.330063,2025-01-16 11:25:08.000,2025-01-16 11:26:08.000,eqt_explosions_th0_1/20250116T112508Z_20250116T112608Z/KU2_outputs/X_prediction_results.csv
NUR,HE,NUR,0,0.0,0.0,0.0,2025-01-16 11:31:18.490,0.95651,2025-01-16 11:31:20.310,0.827854,2025-01-16 11:31:13.000,2025-01-16 11:32:13.000,eqt_explosions_th0_1/20250116T113113Z_20250116T113213Z/NUR_outputs/X_prediction_results.csv
KUNI,HE,KUNI,0,0.0,0.0,0.0,2025-01-16 11:31:19.040,0.933668,2025-01-16 11:31:21.140,0.588022,2025-01-16 11:31:14.000,2025-01-16 11:32:14.000,eqt_explosions_th0_1/20250116T113114Z_20250116T113214Z/KUNI_outputs/X_prediction_results.csv
HEL1,HE,HEL1,0,0.0,0.0,0.0,2025-01-16 11:31:20.620,0.952096,2025-01-16 11:31:24.010,0.420279,2025-01-16 11:31:15.000,2025-01-16 11:32:15.000,eqt_explosions_th0_1/20250116T113115Z_20250116T113215Z/HEL1_outputs/X_prediction_results.csv
MEF,HE,MEF,0,0.0,0.0,0.0,2025-01-16 11:31:21.580,0.952354,2025-01-16 11:31:25.910,0.636737,2025-01-16 11:31:16.000,2025-01-16 11:32:16.000,eqt_explosions_th0_1/20250116T113116Z_20250116T113216Z/MEF_outputs/X_prediction_results.csv
HEL5,HE,HEL5,0,0.0,0.0,0.0,2025-01-16 11:31:21.780,0.95386,2025-01-16 11:31:26.410,0.693651,2025-01-16 11:31:16.000,2025-01-16 11:32:16.000,eqt_explosions_th0_1/20250116T113116Z_20250116T113216Z/HEL5_outputs/X_prediction_results.csv
LAUT,HE,LAUT,0,0.0,0.0,0.0,2025-01-16 11:31:21.080,0.950599,2025-01-16 11:31:24.940,0.555542,2025-01-16 11:31:16.000,2025-01-16 11:32:16.000,eqt_explosions_th0_1/20250116T113116Z_20250116T113216Z/LAUT_outputs/X_prediction_results.csv
VUOS,HE,VUOS,0,0.0,0.0,0.0,2025-01-16 11:31:21.180,0.953053,2025-01-16 11:31:24.890,0.805225,2025-01-16 11:31:16.000,2025-01-16 11:32:16.000,eqt_explosions_th0_1/20250116T113116Z_20250116T113216Z/VUOS_outputs/X_prediction_results.csv
PVF,HE,PVF,0,0.0,0.0,0.0,2025-01-16 11:31:25.680,0.944838,2025-01-16 11:31:33.350,0.278216,2025-01-16 11:31:20.000,2025-01-16 11:32:20.000,eqt_explosions_th0_1/20250116T113120Z_20250116T113220Z/PVF_outputs/X_prediction_results.csv
TVF,HE,TVF,0,0.0,0.0,0.0,2025-01-16 11:31:34.090,0.935817,2025-01-16 11:31:46.800,0.19433,2025-01-16 11:31:29.000,2025-01-16 11:32:29.000,eqt_explosions_th0_1/20250116T113129Z_20250116T113229Z/TVF_outputs/X_prediction_results.csv
FIA0,HE,FIA0,0,0.0,0.0,0.0,2025-01-16 11:31:38.100,0.937274,2025-01-16 11:31:59.250,0.208888,2025-01-16 11:31:33.000,2025-01-16 11:32:33.000,eqt_explosions_th0_1/20250116T113133Z_20250116T113233Z/FIA0_outputs/X_prediction_results.csv
KY17,HE,KY17,0,0.0,0.0,0.0,2025-01-16 11:31:38.252,0.786274,2025-01-16 11:31:54.492,0.451531,2025-01-16 11:31:33.000,2025-01-16 11:32:33.000,eqt_explosions_th0_1/20250116T113133Z_20250116T113233Z/KY17_outputs/X_prediction_results.csv
TRE03,HE,TRE03,0,0.0,0.0,0.0,2025-01-16 11:31:39.290,0.942967,2025-01-16 11:31:55.500,0.189375,2025-01-16 11:31:34.000,2025-01-16 11:32:34.000,eqt_explosions_th0_1/20250116T113134Z_20250116T113234Z/TRE03_outputs/X_prediction_results.csv
VJF,HE,VJF,0,0.0,0.0,0.0,2025-01-16 11:31:40.490,0.722528,2025-01-16 11:31:59.270,0.234374,2025-01-16 11:31:35.000,2025-01-16 11:32:35.000,eqt_explosions_th0_1/20250116T113135Z_20250116T113235Z/VJF_outputs/X_prediction_results.csv
RAF,HE,RAF,0,0.0,0.0,0.0,2025-01-16 11:31:45.940,0.936658,2025-01-16 11:32:07.880,0.248091,2025-01-16 11:31:40.000,2025-01-16 11:32:40.000,eqt_explosions_th0_1/20250116T113140Z_20250116T113240Z/RAF_outputs/X_prediction_results.csv
KORF,HE,KORF,0,0.0,0.0,0.0,2025-01-16 11:31:46.980,0.431172,2025-01-16 11:32:10.330,0.214019,2025-01-16 11:31:41.000,2025-01-16 11:32:41.000,eqt_explosions_th0_1/20250116T113141Z_20250116T113241Z/KORF_outputs/X_prediction_results.csv
KEF,HE,KEF,0,0.0,0.0,0.0,2025-01-16 11:31:52.750,0.105836,,,2025-01-16 11:31:43.000,2025-01-16 11:32:43.000,eqt_explosions_th0_1/20250116T113143Z_20250116T113243Z/KEF_outputs/X_prediction_results.csv
KAF,HE,KAF,0,0.0,0.0,0.0,2025-01-16 11:31:50.340,0.568893,2025-01-16 11:32:14.230,0.21003,2025-01-16 11:31:45.000,2025-01-16 11:32:45.000,eqt_explosions_th0_1/20250116T113145Z_20250116T113245Z/KAF_outputs/X_prediction_results.csv
KPF,HE,KPF,0,0.0,0.0,0.0,2025-01-16 11:31:52.080,0.213845,2025-01-16 11:32:17.720,0.487713,2025-01-16 11:31:47.000,2025-01-16 11:32:47.000,eqt_explosions_th0_1/20250116T113147Z_20250116T113247Z/KPF_outputs/X_prediction_results.csv
SUF,HE,SUF,0,0.0,0.0,0.0,,,2025-01-16 11:32:30.390,0.44345,2025-01-16 11:32:25.000,2025-01-16 11:33:25.000,eqt_explosions_th0_1/20250116T113225Z_20250116T113325Z/SUF_outputs/X_prediction_results.csv
JOF,HE,JOF,0,0.0,0.0,0.0,2025-01-16 11:33:38.180,0.329466,2025-01-16 11:33:41.330,0.386336,2025-01-16 11:33:07.000,2025-01-16 11:34:07.000,eqt_explosions_th0_1/20250116T113307Z_20250116T113407Z/JOF_outputs/X_prediction_results.csv
JOF,HE,JOF,0,0.0,0.0,0.0,2025-01-16 11:33:39.470,0.256617,,,2025-01-16 11:33:07.000,2025-01-16 11:34:07.000,eqt_explosions_th0_1/20250116T113307Z_20250116T113407Z/JOF_outputs/X_prediction_results.csv
KUNI,HE,KUNI,0,0.0,0.0,0.0,2025-01-16 11:37:19.890,0.924422,2025-01-16 11:37:21.550,0.33774,2025-01-16 11:37:14.000,2025-01-16 11:38:14.000,eqt_explosions_th0_1/20250116T113714Z_20250116T113814Z/KUNI_outputs/X_prediction_results.csv
NUR,HE,NUR,0,0.0,0.0,0.0,2025-01-16 11:37:21.490,0.956017,2025-01-16 11:37:24.130,0.851128,2025-01-16 11:37:16.000,2025-01-16 11:38:16.000,eqt_explosions_th0_1/20250116T113716Z_20250116T113816Z/NUR_outputs/X_prediction_results.csv
VUOS,HE,VUOS,0,0.0,0.0,0.0,2025-01-16 11:37:21.990,0.929044,2025-01-16 11:37:24.940,0.791734,2025-01-16 11:37:16.000,2025-01-16 11:38:16.000,eqt_explosions_th0_1/20250116T113716Z_20250116T113816Z/VUOS_outputs/X_prediction_results.csv
HEL1,HE,HEL1,0,0.0,0.0,0.0,2025-01-16 11:37:21.680,0.952196,2025-01-16 11:37:24.380,0.624459,2025-01-16 11:37:16.000,2025-01-16 11:38:16.000,eqt_explosions_th0_1/20250116T113716Z_20250116T113816Z/HEL1_outputs/X_prediction_results.csv
HEL5,HE,HEL5,0,0.0,0.0,0.0,2025-01-16 11:37:22.990,0.943096,2025-01-16 11:37:26.860,0.568102,2025-01-16 11:37:17.000,2025-01-16 11:38:17.000,eqt_explosions_th0_1/20250116T113717Z_20250116T113817Z/HEL5_outputs/X_prediction_results.csv
LAUT,HE,LAUT,0,0.0,0.0,0.0,2025-01-16 11:37:22.180,0.949632,2025-01-16 11:37:25.260,0.465512,2025-01-16 11:37:17.000,2025-01-16 11:38:17.000,eqt_explosions_th0_1/20250116T113717Z_20250116T113817Z/LAUT_outputs/X_prediction_results.csv
MEF,HE,MEF,0,0.0,0.0,0.0,2025-01-16 11:37:23.450,0.813366,2025-01-16 11:37:27.610,0.516596,2025-01-16 11:37:18.000,2025-01-16 11:38:18.000,eqt_explosions_th0_1/20250116T113718Z_20250116T113818Z/MEF_outputs/X_prediction_results.csv
PVF,HE,PVF,0,0.0,0.0,0.0,2025-01-16 11:37:27.192,0.945215,2025-01-16 11:37:33.792,0.796727,2025-01-16 11:37:22.000,2025-01-16 11:38:22.000,eqt_explosions_th0_1/20250116T113722Z_20250116T113822Z/PVF_outputs/X_prediction_results.csv
TVF,HE,TVF,0,0.0,0.0,0.0,2025-01-16 11:37:36.190,0.940692,2025-01-16 11:37:54.470,0.304159,2025-01-16 11:37:31.000,2025-01-16 11:38:31.000,eqt_explosions_th0_1/20250116T113731Z_20250116T113831Z/TVF_outputs/X_prediction_results.csv
KY17,HE,KY17,0,0.0,0.0,0.0,2025-01-16 11:37:39.790,0.927264,2025-01-16 11:37:55.940,0.140784,2025-01-16 11:37:34.000,2025-01-16 11:38:34.000,eqt_explosions_th0_1/20250116T113734Z_20250116T113834Z/KY17_outputs/X_prediction_results.csv
KY17,HE,KY17,0,0.0,0.0,0.0,,,2025-01-16 11:38:00.340,0.61843,2025-01-16 11:37:34.000,2025-01-16 11:38:34.000,eqt_explosions_th0_1/20250116T113734Z_20250116T113834Z/KY17_outputs/X_prediction_results.csv
FIA0,HE,FIA0,0,0.0,0.0,0.0,2025-01-16 11:37:40.110,0.292055,2025-01-16 11:38:02.090,0.490509,2025-01-16 11:37:35.000,2025-01-16 11:38:35.000,eqt_explosions_th0_1/20250116T113735Z_20250116T113835Z/FIA0_outputs/X_prediction_results.csv
TRE03,HE,TRE03,0,0.0,0.0,0.0,2025-01-16 11:37:41.990,0.946505,2025-01-16 11:37:59.200,0.57404,2025-01-16 11:37:36.000,2025-01-16 11:38:36.000,eqt_explosions_th0_1/20250116T113736Z_20250116T113836Z/TRE03_outputs/X_prediction_results.csv
VJF,HE,VJF,0,0.0,0.0,0.0,2025-01-16 11:37:41.880,0.908685,2025-01-16 11:37:59.920,0.349968,2025-01-16 11:37:36.000,2025-01-16 11:38:36.000,eqt_explosions_th0_1/20250116T113736Z_20250116T113836Z/VJF_outputs/X_prediction_results.csv
VJF,HE,VJF,0,0.0,0.0,0.0,,,2025-01-16 11:38:02.990,0.131942,2025-01-16 11:37:36.000,2025-01-16 11:38:36.000,eqt_explosions_th0_1/20250116T113736Z_20250116T113836Z/VJF_outputs/X_prediction_results.csv
RAF,HE,RAF,0,0.0,0.0,0.0,2025-01-16 11:37:48.560,0.945328,2025-01-16 11:38:11.090,0.398421,2025-01-16 11:37:43.000,2025-01-16 11:38:43.000,eqt_explosions_th0_1/20250116T113743Z_20250116T113843Z/RAF_outputs/X_prediction_results.csv
KORF,HE,KORF,0,0.0,0.0,0.0,2025-01-16 11:37:49.080,0.936259,2025-01-16 11:38:11.520,0.539683,2025-01-16 11:37:44.000,2025-01-16 11:38:44.000,eqt_explosions_th0_1/20250116T113744Z_20250116T113844Z/KORF_outputs/X_prediction_results.csv
KEF,HE,KEF,0,0.0,0.0,0.0,2025-01-16 11:37:51.130,0.923014,2025-01-16 11:38:14.950,0.456154,2025-01-16 11:37:46.000,2025-01-16 11:38:46.000,eqt_explosions_th0_1/20250116T113746Z_20250116T113846Z/KEF_outputs/X_prediction_results.csv
KAF,HE,KAF,0,0.0,0.0,0.0,2025-01-16 11:37:52.080,0.682543,2025-01-16 11:38:16.550,0.257892,2025-01-16 11:37:47.000,2025-01-16 11:38:47.000,eqt_explosions_th0_1/20250116T113747Z_20250116T113847Z/KAF_outputs/X_prediction_results.csv
KPF,HE,KPF,0,0.0,0.0,0.0,2025-01-16 11:37:54.180,0.936304,2025-01-16 11:38:20.390,0.370201,2025-01-16 11:37:49.000,2025-01-16 11:38:49.000,eqt_explosions_th0_1/20250116T113749Z_20250116T113849Z/KPF_outputs/X_prediction_results.csv
SUF,HE,SUF,0,0.0,0.0,0.0,,,2025-01-16 11:38:32.850,0.310285,2025-01-16 11:37:55.000,2025-01-16 11:38:55.000,eqt_explosions_th0_1/20250116T113755Z_20250116T113855Z/SUF_outputs/X_prediction_results.csv
SUF,HE,SUF,0,0.0,0.0,0.0,2025-01-16 11:38:00.700,0.931879,,,2025-01-16 11:37:55.000,2025-01-16 11:38:55.000,eqt_explosions_th0_1/20250116T113755Z_20250116T113855Z/SUF_outputs/X_prediction_results.csv
NIF,HE,NIF,0,0.0,0.0,0.0,2025-01-16 11:41:48.080,0.952695,2025-01-16 11:41:52.210,0.32689,2025-01-16 11:41:43.000,2025-01-16 11:42:43.000,eqt_explosions_th0_1/20250116T114143Z_20250116T114243Z/NIF_outputs/X_prediction_results.csv
SUF,HE,SUF,0,0.0,0.0,0.0,2025-01-16 11:41:59.190,0.956174,2025-01-16 11:42:12.230,0.319617,2025-01-16 11:41:54.000,2025-01-16 11:42:54.000,eqt_explosions_th0_1/20250116T114154Z_20250116T114254Z/SUF_outputs/X_prediction_results.csv
KJNF,HE,KJNF,0,0.0,0.0,0.0,2025-01-16 11:42:04.590,0.484906,2025-01-16 11:42:20.850,0.253641,2025-01-16 11:41:59.000,2025-01-16 11:42:59.000,eqt_explosions_th0_1/20250116T114159Z_20250116T114259Z/KJNF_outputs/X_prediction_results.csv
KAF,HE,KAF,0,0.0,0.0,0.0,2025-01-16 11:42:06.180,0.947124,2025-01-16 11:42:26.260,0.233163,2025-01-16 11:42:01.000,2025-01-16 11:43:01.000,eqt_explosions_th0_1/20250116T114201Z_20250116T114301Z/KAF_outputs/X_prediction_results.csv
RMF,HE,RMF,0,0.0,0.0,0.0,2025-01-16 11:42:10.190,0.946587,2025-01-16 11:42:31.020,0.314143,2025-01-16 11:42:05.000,2025-01-16 11:43:05.000,eqt_explosions_th0_1/20250116T114205Z_20250116T114305Z/RMF_outputs/X_prediction_results.csv
JOF,HE,JOF,0,0.0,0.0,0.0,2025-01-16 11:42:13.330,0.949605,2025-01-16 11:42:40.830,0.188394,2025-01-16 11:42:08.000,2025-01-16 11:43:08.000,eqt_explosions_th0_1/20250116T114208Z_20250116T114308Z/JOF_outputs/X_prediction_results.csv
KEF,HE,KEF,0,0.0,0.0,0.0,2025-01-16 11:42:14.100,0.898927,2025-01-16 11:42:36.470,0.209639,2025-01-16 11:42:09.000,2025-01-16 11:43:09.000,eqt_explosions_th0_1/20250116T114209Z_20250116T114309Z/KEF_outputs/X_prediction_results.csv
KEF,HE,KEF,0,0.0,0.0,0.0,,,2025-01-16 11:42:41.140,0.106405,2025-01-16 11:42:09.000,2025-01-16 11:43:09.000,eqt_explosions_th0_1/20250116T114209Z_20250116T114309Z/KEF_outputs/X_prediction_results.csv
RUF,HE,RUF,0,0.0,0.0,0.0,2025-01-16 11:42:16.380,0.730044,2025-01-16 11:42:41.670,0.26895,2025-01-16 11:42:11.000,2025-01-16 11:43:11.000,eqt_explosions_th0_1/20250116T114211Z_20250116T114311Z/RUF_outputs/X_prediction_results.csv
OUF,HE,OUF,0,0.0,0.0,0.0,2025-01-16 11:42:16.680,0.483641,,,2025-01-16 11:42:11.000,2025-01-16 11:43:11.000,eqt_explosions_th0_1/20250116T114211Z_20250116T114311Z/OUF_outputs/X_prediction_results.csv
FIA0,HE,FIA0,0,0.0,0.0,0.0,2025-01-16 11:42:18.400,0.425193,,,2025-01-16 11:42:13.000,2025-01-16 11:43:13.000,eqt_explosions_th0_1/20250116T114213Z_20250116T114313Z/FIA0_outputs/X_prediction_results.csv
OBF0,HE,OBF0,0,0.0,0.0,0.0,2025-01-16 11:42:21.380,0.511051,2025-01-16 11:42:49.900,0.2169,2025-01-16 11:42:16.000,2025-01-16 11:43:16.000,eqt_explosions_th0_1/20250116T114216Z_20250116T114316Z/OBF0_outputs/X_prediction_results.csv
OBF3,HE,OBF3,0,0.0,0.0,0.0,2025-01-16 11:42:23.490,0.113498,,,2025-01-16 11:42:17.000,2025-01-16 11:43:17.000,eqt_explosions_th0_1/20250116T114217Z_20250116T114317Z/OBF3_outputs/X_prediction_results.csv
OBF3,HE,OBF3,0,0.0,0.0,0.0,2025-01-16 11:42:22.490,0.581446,2025-01-16 11:42:52.030,0.11291,2025-01-16 11:42:17.000,2025-01-16 11:43:17.000,eqt_explosions_th0_1/20250116T114217Z_20250116T114317Z/OBF3_outputs/X_prediction_results.csv
KY17,HE,KY17,0,0.0,0.0,0.0,2025-01-16 11:42:23.720,0.425924,,,2025-01-16 11:42:18.000,2025-01-16 11:43:18.000,eqt_explosions_th0_1/20250116T114218Z_20250116T114318Z/KY17_outputs/X_prediction_results.csv
KY17,HE,KY17,0,0.0,0.0,0.0,2025-01-16 11:42:24.720,0.265843,,,2025-01-16 11:42:18.000,2025-01-16 11:43:18.000,eqt_explosions_th0_1/20250116T114218Z_20250116T114318Z/KY17_outputs/X_prediction_results.csv
KY17,HE,KY17,0,0.0,0.0,0.0,,,2025-01-16 11:42:55.870,0.127734,2025-01-16 11:42:18.000,2025-01-16 11:43:18.000,eqt_explosions_th0_1/20250116T114218Z_20250116T114318Z/KY17_outputs/X_prediction_results.csv
TRE03,HE,TRE03,0,0.0,0.0,0.0,2025-01-16 11:42:24.260,0.862019,,,2025-01-16 11:42:19.000,2025-01-16 11:43:19.000,eqt_explosions_th0_1/20250116T114219Z_20250116T114319Z/TRE03_outputs/X_prediction_results.csv
TRE03,HE,TRE03,0,0.0,0.0,0.0,,,2025-01-16 11:42:57.510,0.112486,2025-01-16 11:42:19.000,2025-01-16 11:43:19.000,eqt_explosions_th0_1/20250116T114219Z_20250116T114319Z/TRE03_outputs/X_prediction_results.csv
VAF,HE,VAF,0,0.0,0.0,0.0,2025-01-16 11:42:24.790,0.823878,,,2025-01-16 11:42:19.000,2025-01-16 11:43:19.000,eqt_explosions_th0_1/20250116T114219Z_20250116T114319Z/VAF_outputs/X_prediction_results.csv
VAF,HE,VAF,0,0.0,0.0,0.0,,,2025-01-16 11:42:56.060,0.263132,2025-01-16 11:42:19.000,2025-01-16 11:43:19.000,eqt_explosions_th0_1/20250116T114219Z_20250116T114319Z/VAF_outputs/X_prediction_results.csv
KU1,HE,KU1,0,0.0,0.0,0.0,2025-01-16 11:42:28.080,0.577294,,,2025-01-16 11:42:23.000,2025-01-16 11:43:23.000,eqt_explosions_th0_1/20250116T114223Z_20250116T114323Z/KU1_outputs/X_prediction_results.csv
KU1,HE,KU1,0,0.0,0.0,0.0,,,2025-01-16 11:43:00.230,0.256843,2025-01-16 11:42:23.000,2025-01-16 11:43:23.000,eqt_explosions_th0_1/20250116T114223Z_20250116T114323Z/KU1_outputs/X_prediction_results.csv
KU2,HE,KU2,0,0.0,0.0,0.0,2025-01-16 11:42:29.480,0.236288,,,2025-01-16 11:42:24.000,2025-01-16 11:43:24.000,eqt_explosions_th0_1/20250116T114224Z_20250116T114324Z/KU2_outputs/X_prediction_results.csv
KU2,HE,KU2,0,0.0,0.0,0.0,,,2025-01-16 11:43:04.140,0.132609,2025-01-16 11:42:24.000,2025-01-16 11:43:24.000,eqt_explosions_th0_1/20250116T114224Z_20250116T114324Z/KU2_outputs/X_prediction_results.csv
RANF,FN,RANF,0,0.0,0.0,0.0,,,2025-01-16 11:43:13.570,0.272744,2025-01-16 11:42:29.000,2025-01-16 11:43:29.000,eqt_explosions_th0_1/20250116T114229Z_20250116T114329Z/RANF_outputs/X_prediction_results.csv
RANF,FN,RANF,0,0.0,0.0,0.0,2025-01-16 11:42:35.000,0.113126,,,2025-01-16 11:42:29.000,2025-01-16 11:43:29.000,eqt_explosions_th0_1/20250116T114229Z_20250116T114329Z/RANF_outputs/X_prediction_results.csv
TRE03,HE,TRE03,0,0.0,0.0,0.0,2025-01-16 11:50:13.380,0.955906,2025-01-16 11:50:15.480,0.698215,2025-01-16 11:50:08.000,2025-01-16 11:51:08.000,eqt_explosions_th0_1/20250116T115008Z_20250116T115108Z/TRE03_outputs/X_prediction_results.csv
KEF,HE,KEF,0,0.0,0.0,0.0,2025-01-16 11:50:24.490,0.951487,2025-01-16 11:50:33.430,0.330827,2025-01-16 11:50:19.000,2025-01-16 11:51:19.000,eqt_explosions_th0_1/20250116T115019Z_20250116T115119Z/KEF_outputs/X_prediction_results.csv
KPF,HE,KPF,0,0.0,0.0,0.0,2025-01-16 11:50:27.880,0.952363,2025-01-16 11:50:42.690,0.214321,2025-01-16 11:50:22.000,2025-01-16 11:51:22.000,eqt_explosions_th0_1/20250116T115022Z_20250116T115122Z/KPF_outputs/X_prediction_results.csv
FIA0,HE,FIA0,0,0.0,0.0,0.0,2025-01-16 11:50:30.110,0.946471,2025-01-16 11:50:44.600,0.249591,2025-01-16 11:50:25.000,2025-01-16 11:51:25.000,eqt_explosions_th0_1/20250116T115025Z_20250116T115125Z/FIA0_outputs/X_prediction_results.csv
KAF,HE,KAF,0,0.0,0.0,0.0,2025-01-16 11:50:33.780,0.944138,2025-01-16 11:50:51.000,0.437898,2025-01-16 11:50:28.000,2025-01-16 11:51:28.000,eqt_explosions_th0_1/20250116T115028Z_20250116T115128Z/KAF_outputs/X_prediction_results.csv
RAF,HE,RAF,0,0.0,0.0,0.0,2025-01-16 11:50:33.030,0.954002,2025-01-16 11:50:49.610,0.427625,2025-01-16 11:50:28.000,2025-01-16 11:51:28.000,eqt_explosions_th0_1/20250116T115028Z_20250116T115128Z/RAF_outputs/X_prediction_results.csv
PVF,HE,PVF,0,0.0,0.0,0.0,2025-01-16 11:50:37.340,0.317911,2025-01-16 11:50:55.120,0.324308,2025-01-16 11:50:32.000,2025-01-16 11:51:32.000,eqt_explosions_th0_1/20250116T115032Z_20250116T115132Z/PVF_outputs/X_prediction_results.csv
SUF,HE,SUF,0,0.0,0.0,0.0,2025-01-16 11:50:39.290,0.918129,2025-01-16 11:51:00.280,0.176527,2025-01-16 11:50:34.000,2025-01-16 11:51:34.000,eqt_explosions_th0_1/20250116T115034Z_20250116T115134Z/SUF_outputs/X_prediction_results.csv
VAF,HE,VAF,0,0.0,0.0,0.0,2025-01-16 11:50:40.480,0.930249,2025-01-16 11:51:01.470,0.285545,2025-01-16 11:50:35.000,2025-01-16 11:51:35.000,eqt_explosions_th0_1/20250116T115035Z_20250116T115135Z/VAF_outputs/X_prediction_results.csv
KY17,HE,KY17,0,0.0,0.0,0.0,2025-01-16 11:50:41.740,0.17805,2025-01-16 11:51:03.300,0.306857,2025-01-16 11:50:36.000,2025-01-16 11:51:36.000,eqt_explosions_th0_1/20250116T115036Z_20250116T115136Z/KY17_outputs/X_prediction_results.csv
KORF,HE,KORF,0,0.0,0.0,0.0,2025-01-16 11:50:45.680,0.771676,2025-01-16 11:51:10.590,0.120625,2025-01-16 11:50:40.000,2025-01-16 11:51:40.000,eqt_explosions_th0_1/20250116T115040Z_20250116T115140Z/KORF_outputs/X_prediction_results.csv
KORF,HE,KORF,0,0.0,0.0,0.0,2025-01-16 12:04:13.912,0.895795,2025-01-16 12:04:20.232,0.269174,2025-01-16 12:04:08.000,2025-01-16 12:05:08.000,eqt_explosions_th0_1/20250116T120408Z_20250116T120508Z/KORF_outputs/X_prediction_results.csv
RAF,HE,RAF,0,0.0,0.0,0.0,2025-01-16 12:04:19.990,0.92341,2025-01-16 12:04:30.190,0.423183,2025-01-16 12:04:14.000,2025-01-16 12:05:14.000,eqt_explosions_th0_1/20250116T120414Z_20250116T120514Z/RAF_outputs/X_prediction_results.csv
ECKF,HE,ECKF,0,0.0,0.0,0.0,2025-01-16 12:04:31.740,0.174165,2025-01-16 12:04:53.400,0.268641,2025-01-16 12:04:26.000,2025-01-16 12:05:26.000,eqt_explosions_th0_1/20250116T120426Z_20250116T120526Z/ECKF_outputs/X_prediction_results.csv
KPF,HE,KPF,0,0.0,0.0,0.0,2025-01-16 12:04:33.790,0.921346,2025-01-16 12:04:54.890,0.147779,2025-01-16 12:04:28.000,2025-01-16 12:05:28.000,eqt_explosions_th0_1/20250116T120428Z_20250116T120528Z/KPF_outputs/X_prediction_results.csv
AAL,UP,AAL,0,0.0,0.0,0.0,,,2025-01-16 12:04:48.020,0.538248,2025-01-16 12:04:43.000,2025-01-16 12:05:43.000,eqt_explosions_th0_1/20250116T120443Z_20250116T120543Z/AAL_outputs/X_prediction_results.csv
FIA0,HE,FIA0,0,0.0,0.0,0.0,,,2025-01-16 12:05:13.490,0.641862,2025-01-16 12:05:08.000,2025-01-16 12:06:08.000,eqt_explosions_th0_1/20250116T120508Z_20250116T120608Z/FIA0_outputs/X_prediction_results.csv
